ID,Tweets,Labels
2262,Atletico inamfunga Leganes mara nyingi Leo mtanange utakuaje Zama au App Store kupakua App uweke mkeka wako bila kutumia bando lako ukiwa Airtel Vodacom au Tigo,0
2263,Habari Mpenda Katika promotion hii ya sasa ya Ujanja ni Tunapenda kukujulisha kwamba tumefanya maboresho kwenye menyu yetu 14700 au 14800 ya vifurushi ambapo bado unaweza kupata vifurushi vya thamani ya pesa yako na Saizi yako Zaidi,1
2265,Anta Cantara ahsante kwakuwa pamoja nasi na endelea kutumia huduma zetu za tigo,0
2266,   Ishi Maisha Kutokana Na Kipato Chako Usiishi Maisha Ya Mwingine Huwezi Kujua Kipato Chake Kikoje Mpaka Anaishi Maisha H,0
2267,Dont miss itakua kesho mada ni ushirikishwaji wa Wanawake katika uongozi na umiliki wa Rasilimali Usikose,0
2270,   Mheshimiwa SIJAJIBIWA swali langu,0
2275,   Masikio mawili yanapowekwa sambamba hutengeneza umbo la moyo Katika lugha ya kiingereza huwezi kutaja neno HEA moyo,0
2276,Watoto huleta furaha nyumbani endeleza furaha yako kwa kuwapa wanao kile wakipendacho kwani kupitia kifurushi cha Bomba 19000 mwanao atafurahia chaneli za watoto ikiwemo katuni Mickey and the Roadster Racers leo saa 10 jioni ndani ya chaneli Disney Junior 309,1
2277,Waziri wa Maliasili na Utalii Dkt ameutaka uongozi wa Kijiji cha Makao wilayani Meatu kujenga Shule ya kisasa ya Sekondari kutokana na mapato ya Utalii wanayopata,0
2278,David Luiz Mpe maksi 1 kwa kiwango alichokionyesha tangu alipojiunga Arsenal,0
2279,   Follow  kijana safi kaja Twitter mwaka huu Tukimsaidia akafikia followers 100 asubuhi,1
2280,   Katika kufanikisha hilo Serikali ya Awamu ya Tano inawekeza takribani Shilingi Bilioni 72 za fedha za walipakodi kut,1
2281,   Kikubwa nilichojifunza katika elimu ni kwamba Walimu wanakusaidia ufauli mitihani ila kuelewa na kuchambua kipi unahita,1
2282,   Tukihitimu tunabeba Vyeti na kuacha Materials yaliyotupa Vyeti VyumbaniMaholiniKugawakuchana kabisa Mule ku,0
2283,Anza kuweka akiba leo ili uweze kutimiza ndoto zako,1
2284,   Ni mdau wa vitu vingi Kiasi kwamba nashindwa kuamua kipi ndicho cha muhimu zaidi kwangu Vyote ni muhimu ,0
2285,Ofisa Usalama wa Shirika la Posta ahusishwa na Usafirishaji wa Madawa ya Kulevya,-1
2288,   Mkubwa humu kwenye ZALI LA MENTALI design uliuapproach Umarioo fulani hiviPale unasema Tuliongea mengi,0
2289,   Na hawa wahuni wa namana hii awamu hii ndio wanaonekana wa maana sana kwa mfalume,0
2291,   Takwimu za Umoja wa Mabunge Duniani IPU zinaonyesha kuwa Tanzania inashika nafasi ya 81 kati ya nchi 128 kuwa na ida,0
2295,   Kuwa na ulemavu si sababu ya kutengwa,-1
2297,Wabunge wa upinzani isipokuwa baadhi ya wa Chama Cha Wananchi CUF kambi ya Ibrahim Lipumba wamesusia zoezi la kuapishwa wabunge wanne wa Chama cha Mapinduzi CCM waliochaguliwa hivi karibuni,-1
2299,Mkurugenzi Mtendaji wa Halmashauri ya wilaya ya Itilima Mkoani Simiyu Mwl Mariano Mwanyigu amefariki dunia ghafla usiku wa kuamkia leo Desemba 1 akiwa jijini Dodoma kwenye kikao,-1
2300,Habari yako Rama Samahani kwa hilo mwisho wa kushiriki ulikuwa ni leo Jumamosi tarehe 29022020 Tumeweza kupata washindi 30 usijali endelea kuwa nasi unayo nafasi ya kushinda katika zawadi nyingine kipindi kijacho PA,1
2301,Kaimu Mganga Mkuu wa Mkoa wa Songwe Dkt Kheri Kagya akitoa zawadi kwa akina mama wa mfano walioweza kunyonyesha watoto wao maziwa pekee kwa muda wa miezi sita wakati wa maadhimisho ya wiki ya unyonyeshaji yaliyofanyika Halmashauri ya Mji wa Tunduma,1
2302,   Nimealikwa na BAWACHA leo siku ya dunia Nimejifunza kitu muhimu sana Oppression KUTESA haileti FURAHA CDM wameteswa,0
2304,Tunafuatilia tatizo lakopole kwa usumbufu uliojitokeza,0
2305,   video imetulia Na msg imewafikia,0
2307,   Kama kawaida banda letu hugawa furaha Tupo Karume Hall banda namba 175,0
2309,Baada ya taratibu za ndani kuhusu Ligi Kuu ya wanawake kukamilika tutangaza tarehe rasmi ya kuanza kwa Ligi hiyo,0
2310,   Siyo kila mtu anaweza kuwa mjasiliamali HK come on,0
2313,   Hadi kufikia Aprili 2019 Serikali imechukua hatua mbalimbali za kuongeza ukwasi kwenye uchumi il,1
2314,Tunaomba namba yako ya simu ndugu mteja kwa ajili ya kufika hapo,0
2315,Habari tunaomba namba yako DM kwa msaada ZaidiJuma,1
2316,Ukipiga 15002 unajiweka kwenye nafasi ya kuibuka na milioni moja mwisho wa mwezi Cha kufanya ni kutuma au kupokea pesa mara nyingi uwezavyo kupitia Ezypesa Ni easy na Ezypesa,0
2317,Kwa Mwanza hivi sasa tuko katika uboreshaji wa mfumo wa usambazaji wa huduma na bidhaa zetu ili wateja Wetu wapate huduma bora zaidi Zoezi likikamilika tutatoa mawasiliano ya mawakala Wetu Tunaomba radhi kwa usumbufu unaojitokeza,1
2318,   Jeshi la Polisi nchini Kitengo cha Usalama Barabarani limetoa tahadhari kwa madereva wote wasio he,1
2319,   KANUSHO Puuzieni Posti hii inayozunguka kwenye mitandao mbalimbali ya kijamii,0
2321,   Hii EPISODE 3 mmeua sana aisee yani unyamama,0
2322,   Kilimo kinaweza kuajiri vijana wengi wasio na kazi ilisaidia kukamilishwa Mkakati wa Taifa wa Kushirikisha V,1
2323,   Napenda kuwajulisha kuwa shemeji amependeza sana ila amekataa asipigwe picha,0
2324,   Unakuta boss wake amesoma hii tweet na yuko humu na ni feminist na hajaona aibu,-1
2326,   Zimebaki siku nne kwenda mazinyungu Bado napo michango pia kwa ambao wanahitaj kwenda unaweza kuni DM  kupiga 06843839,0
2327,   Hyo picha inaangalia mbele pembeni,0
2328,Watu watakuumiza Bila shaka Hata wanafamilia wanaweza kukuumiza Lakini kumbuka unawajibika kwa muda gani unaruhusu kile kinachokuumiza kukuandama Ukweli hautawahi kupata furaha hadi moyo wako uambatanishwe na Yule aliyekuumba Chochote kingine hukosa,0
2329, Tumepokea ushauri Tutaufanyia kazi,0
2330,Bin Bhoi Pole kwa usumbufu unapojitokeza tafadhali endelea kufuatilia ukurasa wetu kwa taarifa zaidi,0
2331,Regan Michael TairoAsante kwa kuwasiliana nasi endelea kufuraiya huduma zetu,1
2332,Habari David Asante kwa ushauri wako tutaufanyia kaziJ,0
2333,   Baba Mtakatifu Fransisko amemteua Askofu Mkuu wa Jimbo Kuu Katoliki Mwanza Jude RuwaIchi kuwa Askofu Mkuu Mwandamizi,1
2334,tunafurahi kusikia hivyo na endelea kufurahia huduma zetuTL,1
2338,   Kazi iendeleemwendelezo wa alphard ikitoka kwenye rangi kwenda parkibg kwanza kuposha wengine,0
2340,Habari asante kwa kuchagua NMBkwa bonus akaunti unatakiwa kuwa na Kitambulisho cha kura au leseni ya udereva au pasi ya kusafiria au kitambulisho cha kazi au cha taifa barua ya utambulisho picha 2 za passport size zenye k,1
2341,Habari Minshock tafadhali tembelea tawini ujaze from uweze kuwezeshwa na huduma hiyoBL,1
2342,   2018 TOT BONANZA 2020,0
2345,HUSIA KWA VIJANA WENZANGU Mwanamke akikupenda mpende kweli kwa upendo wa dhatimuheshimu na tuishi nao kwa akili sana Madhara ya kutokumpenda mwanamke kwa upendo wa dhati tutajikuta tukilea watoto wa wanaume wengine maana wanawake wanasiri nzito,0
2346,Habari pole sana kwa changamoto Tunaomba namba yako DM kwa msaada zaidi,0
2347,   Dkt  Kalemani atoa mwezi mmoja kwa Vijiji vyote vya Jjiji la Arusha kupata umeme Waziri wa Nishati Dkt Medard Kaleman,0
2348,KAMA WEWE NI MWANACHAMA OR BIG FAN OF ILI KUPATA TAARIFA ZA KWELI ZA BASI KAZI NI MOJA,0
2349,Habari Ahsante kwa kuwasiliana nasi Pole sana kwa changamoto uliyoipata Tunapenda kukufahamisha kuwa wateja wote walipewa MB 300 kama pole lakini pia tuliweza kuwarudishia vifurushi vyao walivyojiunga na kushindwa kuvitumia sik,0
2351,   marathon zimekuwa nyingi kupita maelezo na waandaaji hawataki kusema kama kuna vita inakuja,-1
2353,   Vijana wengi tunashindwa kutumia Kinga tunajificha Kwenye misemo Hakuna Ladha inabana inachubua siwezi,0
2354,Tunapenda kukufahamisha kuwa ili uweze kufanya malipo na manunuzi mtandaoni utatakiwa kutembelea tawi letu lililo karibu nawe na utajaza fomu ya Purchase online Vicky,1
2355,   Hata mimi machale yamenicheza hivyo hivyo,0
2356,   Vitendo vifuatavyo vya kikatili ni visababishi tosha vya kufanya mazingira ya shule yasiwe salama Adhabu za vipigo,-1
2357,Ningependa kufahamu ni muda gani utakao hitaji kuhifadhi pesa zako,1
2358,Anawafichia white,0
2359,   Kukosa chanjo kunakuweka kwenye Hatari kubwa ya kupata uviko 19 usisikilize maneno ya watu Maamuzi ni yako sasa mwenye,1
2360,fanya km umechanganykiwa hvkm una majini hvafu ukishakaa sawaujikague afu useme pesa zangu mmeniibia,0
2361,   tutumie mitandao yetu effectively wana wamejiongeza safi sana and Mungu awaongo,0
2362,   Chips Kavu Bei Gani Mhudumu  2000 Na kachumbari unauzaje Mhudumu  Bure Tu Basi naomba Kachumbari s,0
2363,RC Tanga awaasa Watumishi wa Wizara ya Nishati kuzingatia maadili Na Zuena Msuya Tanga Mkuu wa Mkoa wa Tanga Martin Shigela amewataka watumishi wa Umma kufanya kazi kwa kuzingatia maadili ya utumishi,0
2364,Napenda kutoa shukrani zang za dhati kwa wale wadada wanao Tupenda sisi wanaume ambao hatuna heLa,1
2366,Habari Ahsante kwa kutufahamisha tatizo hili Endapo tayari una laini ya Vodacom na unahitaji huduma ya 4G iwezeshwe katika laini hiyo ni lazima kubadilisha lain SWAP lakini pia endapo unahitaji laini mpya zipo laini mpya zenye uwezo wa huduma,1
2367,Asante kwa kutuandikia pole kwa changamoto hiyo na tafadhali tuandikie ujumbe unaopata na namba ya kadi kwa msaada zaidi Salim,0
2368,   Waziri wa TAMISEMI Selemani Jafo atoa maelekezo usafiri wa mwendokasi baada ya Chadema Kanda ya Pwani kuibua kero http,1
2369,   Mkuu wa Mkoa wa Simiyu Mhe Anthony Mtaka wa pili kushoto jana akimsikiliza Kaimu Mkurugenzi Mkuu wa Mamlaka ya Viw,0
2370,   Faida Kubwa Ya kutumia Mkanda wa Tumbo Itakusaidia kupunguza tumbo kwa kukupa joto litakalo yeyusha mafuta na kusaidia,0
2371,   Ni vyema kutoa taarifa kwa MFAMASIA au DAKTARI pindi unapoona hali ambayo si ya kawaida inakupata baada ya kuanza kutum,1
2374,   Pendekezo la 20 linatoa mamlaka yasiyo ya kawaida ya kudhibiti maudhui ikisisitiza kwamba kila bango litakaloandaliwa,1
2376,Usiku wa jana klabu ya ilitoa tuzo kwa Wachezaji wao waliofanya vizuri katika msimu huu   David De Gea amefanikiwa kushinda tuzo mbili ikiwemo kubwa ya mchezaji bora wa,1
2378,Habari pole sana kwa changamoto tunaomba namba yako DM kwa msaada zaidiKA,0
2383,   Naona tuna wajasiriamali wazuri katika teknolojia hasa lakini tumekosa ubunifu katika maeneo mengine,0
2385,Lakini nimmshukuru kwa namna ya pekee Mhe Rais Ndugu ya Nurdin Hajji kwa niaba ya Serikali ya Jamhuri ya Kenya kwamba mara nyingi tumekuwa tunashirikiana naye na msimamo wangu na wake ni mmoja  MgangaDPP,1
2386,Haujachelewa kufanikisha mipango yako kwa kujiwekea akiba yako kwenye TIMIZA AKIBA PIGA 15060,0
2387,Yesu wa Tongareni,0
2388,Pole sana kwa changamoto na asante sana kwa maoni yako tutayafanyia kaziKA,0
2389,   Tunataka tumkumbushe Rais tena umuhimu wa kuwa na tume huru ya uchaguzi tumelizungumza sana hili lakini wameweka pamba ma,0
2390,Ni wajibu wa serikali kusomesha kila mtoto kwa elimu bora na bure bila ubaguzi Sisi tutabana mpk atalipa,0
2392,Ahsante kwa kuliwasilisha tatizo lako hapasamahani ndugu mteja mpaka leo unapatwa na changamoto ya mtandao wa intaneti kuwa chini sanaLM,-1
2393,   Akizunguma katika ziara hiyo amesema Arusha ni miongoni mwa mikoa iliyofanya vizuri katika utoaji wa chanjo ukizingatia j,1
2395,   Klopp kuifundisha Liverpool kwa simu ,0
2396,Tunashukuru kwa mawazo yakoendelea kufurahia huduma zetu,1
2397,   Kama kawaida nitakua nafanya ya Mechi ya Taifa Stars Vs Algeria,1
2398,gwiji tunaomba radhi kwa kuchelewa kujibu ujumbe wako tunaomba utufahamishe kama bado tatizo halijatatuliwa tafadhali,0
2399,   Nilifanya tour fupi tu Kisarawe kuna Location nzuri sana za kufanyia Filamu na nieneo zuri kwa mambo mengine mengi nit,1
2400,Karibu ni fahari kwetu kukuhudumiank,1
2401,   Nilipokutana na mwanaume wa 2 siku ya kwanza tu kushiriki naye tendo nikapata mimba alipaniki na nilimuelewa kwani nilikuw,-1
2403,   RC Ole Sendeka atoa mwezi 1 baada ya kukasirishwa  Watakiona ,-1
2404,   Mwenyekiti wa Baraza la Wanawake CHADEMA Taifa na Mbunge wa KaweBaadhi ya makosa anayokabiliwa nayo kuand,-1
2405,   Watoto ni Taifa la Leo na Kesho wana uwezo wa kuwa na nafasi yoyote hapa Duniani Kazi yetu ni kuhakikisha tunawalea,0
2406,   Ukipata nafasi ya kuishi Dar usiondoke ukiweza kuishi Dar hakuna mkoa Utakao kusumbua kwenye maswala ya kutafuta hela,1
2407,   Kiswahili kigumupurukushaniahueniBurundi kiswahili tunajitahidi sana ila bado kuna mengi hatuja yajuwa,0
2408,   ni sawa kutazama filamu mbili za Hollywood Nashiba kabisa The content is brilliantand while wengin,0
2409,Rafiki ako wa karibu anaweza kusahau siku yako ya kuzaliwa lakini sio Mark zuckernerg,0
2410,Hapaname nikogo active na kazi zangu nafanyana report za kuandikana mengine siwez kukuambia,0
2411,Tunaomba radhi kwa usumbufu uliojitokezaFJ,1
2413,Angalia kwenye Hashtag imeelezwa ahsante,0
2414,   Kwa wale wenye mapenzi mema na nchi hii na ustawi wa demokrasia tunaomba mchango wako hapa Kiasi chochote kinapokelewa As,1
2416,   Chanjo ya UVIKO19 itakusaidia kupambana na virusi na kukupunguzia hatari ya kupoteza maisha,1
2417,Mimi Sina maadui kwelilabda wao ndo wana uadui na mimiila me similiki adui,-1
2420,   Hofu yao iko kwenye uovu wao ambao wameisha ifanyia jamii,-1
2421,   Bilioni 6 zatolewa na Uingereza kujenga shule Kagera,0
2423,   Hii kitu nzuri sana nilipata fursa ya kuhudhuria Aisee wameboresha sana hud,1
2424,   Akili kuubwa Turetweet mpaka suala na aina ya akili viwafikie wafanya maamuzi Tunajitaji vichwa kama hivi 10 tu kuendes,0
2425,Habari tutawatangazia mahali pa kupata tshirt,0
2428,Watu 69 mbaroni kwa wizi wa maji na kuhujumu miundombinu,-1
2431,   Moja ya Bibi zangu Apumzike kwa Amani aliwahi kuniambia yeye kwake DHAMBI ni Vile anavyojisikia na Moyo wake akifanya j,0
2433,   Waziri wa AfyaMaendeleo ya Jamii JinsiaWazee na Watoto akisoma makadirio ya matumizi ya Wizara yake leo http,0
2436,   ndo mana mchungaji msigwa anamuambiaaga anaogooa kulogwa,0
2438,   Natembea nayo kimchongomchongo 1wazazi kwanza laki 2 2Gunia la Mchele kg 100220000 3Gunia la maharage kg 10,0
2439,   Mamie wangu kipenzi umekuwa MHIMILI Mkubwa kwangu katika harakati HIZI za kupambania DEMOKRASIAusilie kesho ni NZ,1
2440,   Ishi na watu vile walivyo,0
2441,   Guys mtu akiwa na hela hata ya kumpush yeye niko tayari hit my DMs tuongee biashara vitu kama,1
2442,Tunaomba radhi kwa usumbufu uliojitokezahuduma imerejea unaweza kutumiank,0
2443,   Rais ameungana na Wakristo wote Tanzania katika maadhimisho ya Misa Takatifu ya sikukuu ya Pasaka iliyofany,0
2444,   Mkuu wa Wilaya ya Nakonde Alex Sinkala akiwa amepiga magoti kumshukuru Rais Dkt Magufuli kwa kumpa TZS 5 milioni kwa aj,1
2445,   Kukata Tamaa Ni Sawa Na Kumsusia Kanji Kibubu Jana Biashara Ya Odds 10 Ilienda Vyema Leo Odds 5 Stake 10000 Fai,0
2446,   MT kilimanjaro,0
2447,Nashukuru sana Mr Togolani Kitabu tayari kipo sokoni kwa Bei Ya sh 20000 Kina idadi ya page 180 Na kina Idadi ya Sura 8 Kimeandikwa kwa lugha ya Kiswahili Kwa Mahitaji zaid ya kitabu Tuwasiliane kwa njia ya whats app  0624613046 ht,1
2448,   Utandawaz unasababisha watu wanakula modern na westernized diet ambavyo vinawe,-1
2449,unakaribishwa siku ya uzinduzi maswali yako yatapata ufumbuzi Ahsante,0
2450,KAMATI YA SIASA YA CCM MKOA WA DODOMA YAKAGUA MIRADI ILI KUFUATILIA UTEKELEZAJI ILANI                      Kamati ya Siasa ya CCM mkoa wa Dodoma imefanya ziara ya,1
2451,   Mbaya zaidi siku unayotoka hovyo ndo unakutana na watu uliosoma nao,1
2452,Ndani ya Rebecca leo mambo ni moto kila pande usikose kuangalia kila Jumatatu na Jumatano saa 130 usiku kupitia chaneli 160 Lipia kifurushi cha Bomba 19000 tu,0
2455,Pole sana kwa changamoto uliopata,1
2456,   Mtoto wa kike akipata elimu na kusoma kwa bidii atatimiza ndoto yake na kuja kuchangia maendeleo kwenye taifa lake Edwick,1
2457,Wanafunzi watano wa darasa la kwanza katika Shule ya Msingi Kihinga wilayani Ngara mkoani Kagera wamefariki dunia na wengine 18 kujeruhiwa baada ya kulipukiwa na kitu kinachoaminika kuwa bomu,-1
2459,Mengine akichelewa kuyaona wawe wanamwambia au wanaamua wao ndo maana ya kuwa na wasaidiziMama ni msikivu wasiogope kumwambia,1
2461,   Heri ya kuzaliwa Mwanajakaya ishi maisha mengi umelitendea wema Taifa letu Let throwback kidogo na Mwanajakaya,1
2462,Waziri Mkuu akiweka Jiwe la Msingi la Kiwanda cha Kuchenjua Dhahabu cha Nyamigogo kilichopo wilayani Nyanghwale Wapili kulia ni mmiliki wa kiwanda hicho Hussein Nassoro ambaye ni Mbunge wa Nyanghwale na wengine ni Viongozi kutoka mkoani hapa,0
2463,Habari Ahsante kwa kuwasiliana nasi Naomba nikusaidie tafadhali RP,1
2465,   Mpumbavu huusoma mchezo wachezaji wanapotawanyika,1
2466,   Napenda kuwahakikishia watanzania kuwa gawio hili tutalitumia kuwaletea maendeleo wananchi wetu Hizi fedha zitatumika viz,1
2467,Habari karibu katika ukurasa wetu tukuhudumie,0
2469,Habari Tafadhali piga 14700 au 14800 chagua saizi yako siku wikimwezi au Halichachi kupata vifurushi vyetu vilivyoboreshwa zaidi sasa,1
2470,Wachimbaji wa dogo wa Dhahabu zaidi 10000 Elfu kumi kutoka mikoa ya Mara Geita Shinyanga na Simiyu katika Kijiji Gasuma Wilayani Bariadi mkoani Simiyu ambao wanaelezewa kugundua uwepo wa madini hayo wameishukuru Serilikali Soma zaidi gtgt,1
2472,   Siku ya Huduma kwa Walevi Leo mapema boss kalewa Local beer ni 2000 tu,0
2473,Ahsante kwa taarifa tutaziwasilisha idara husikank,1
2474,Habarikwa sasa unaweza kupata ujumbe ukiweka kwa wakalakupata ujumbe unapoweka dirishani bado ipo katika mchakato SM,1
2475,   Mwongozo wa Wizara ya elimu na mafunzo ya ufundi wa mwaka 2009 kifungu cha 21 unamtaka mwanafunzi aliepata mimba apew,0
2476,   HABARI WANA TOT KUELEKEA KUTIMIZA MWAKA WA UTOAJI HUDUMA MENEJIMENTI YA IMEEANDAA UTARATIBU MZURI WA KUWAPATA WA,1
2478,   Katika Kutakuwa Na Mijadala Mbalimbali Itakayowakutanisha Azaki Pamoja Na Wadau Wengine Wa Maendele Kujadi,0
2479,Hapo sijui haelewi niniwatataka na ndege zenye dashboard ya kiswahilimahakamani tu kiswahili kimetushinda,0
2480,   Niliwahi kusema hivi kwenye msg kwa Jamaa mmoja hivi Maarufu alikuwa anasumbua Sana na michango Hatimae urafiki Wetu,-1
2481,Nawapongeza sana Makandarasi kwa kuomba hii kazi watakula Sato mpaka watoshe na Meli wanatuachia  Rais,1
2482,   Moyo wa kujitolea umefifia mno Mwalimu J K Nyerere,-1
2483,Hatuna fursa ya kuwachekea chekea Majambazi wakati unataka kutuwahi lazima tukuwahi  Mhe Kangi Lugola  Waziri wa Mambo ya Ndani ya Nchi,1
2485,Watu wawili ambao ni wakazi wa Kijiji cha Ibondo BTarafa na kata ya Buseresere Wilaya ya Chato Mkoani Geita wanashikiliwa na Jeshi la Polisi kwa kukutwa na kichwa cha mtu ndani ya Nyumba ambayo wanaishi,-1
2486,MUUGUZI ALIYEKUTWA KALEWA CHAKARI HOSPITALI YA MKOA AKIONA CHA MOTO Muuguzi Martin Chama wa Hospitali ya Rufaa ya Mkoa ya Mount Meru Arusha amekiona cha moto baada ya kusimamishwa kwa,0
2487,MKURUGENZI KILWA AJIVUNIA MCHANGO WA ZAO LA UFUTA KWENYE MAENDELEO YA HALMASHAURI YAKE      Mkurugenzi wa Halmashauri ya wilaya ya Kilwa Renatus Mchawi amesema kwasasa Halmashauri ya wilaya ya kilwa imepiga,1
2488,Habari yako  Hongera  Tiketi yako ya kucheza Jackpot bure ipo tayari kwa sasa Tunaomba uingie katika akaunti yako ya SportPesa kwa kupitia tovuti yetu na kuweka ubashiri wako wa Jackpot kwa tiketi ya bure Tunakutakia kila la,1
2489,   Mustafa Malimi 25 ambaye ni mmoja wa wafungwa waliosamehewa na Rais Magufuli December 09 2019 anashikiliwa na Polisi Cha,-1
2490,Je ulishawahi kuniuliza swali kwanini nikiwasha Taa kuna wadudu wanaizunguka na wanajaa katika taa Jibu Phototaxis effect huu ni uwezo wa wadudu kuweza kutembea kuelekea chanzo cha mwanga Positive phototacticwadudu kuendea mwanga Negative phototactickinyume chake egMende,0
2491,Tunapenda kukufahamisha zitasitishiwa huduma kwa sababu zitakuwa hazijakamlisha usajili kwa alama za vidole LM,-1
2492,NUKUU Upungufu wa Wafanyakazi ni changamoto ila unafanyaje wewe ndio kiongozi Kuitatua changamoto kikubwa kinachohitajika ni uwezo Kwa sasa payroll ya Watanzania ni zaidi ya watu Laki 5 na ni baada ya kupunguza Watumishi hewa Rais DkMagufuli,0
2494,Asante wewe uliyedhihirisha  Msimu ambao ulituvusha mwezi February kwa kusambaa kila pembe ya,1
2495,   Tunaiomba serikali kuboresha sera ya elimu ili kuruhusu wenye magonjwa adimu kuendelea kupata elimu na jamii ielimish,1
2496,   Unapozungukwa na watu wanaounga mkono ndoto zako utapata mafanikio haraka zaidi omba MUNGU akupe watu kama hao,1
2498,Je wajua Japani huweka rekodi ya kasi ya mtandao kwa kuhamisha 319 Tb  sec zaidi ya km 3001,0
2499,ni sababu tosha kwangu kuwa na matumaini na kamwe siwezi kukata tamaa mpaka mwisho wa maisha yangu Nimekuwa kwenye kitanda hiki kwa muda wa miaka kama kumi sasa na kamwe sijutii wala silalamiki kabisa Alhamdulillah ninapata kila kitu ninachokihitaji,1
2500,Habaritafadhali fahamu kuwa gharama hiyo unapata ofa ya kifurushi cha DStv Compact Tzs 44000kwa mwezi mmojaGift,1
2501,   Ndege hulindwa mke halindwi,0
2502,Unaweza kupata bank statement kwenye email yako kwa kutumia NMB mobile piga 15066 chagua 1  kisha chagua 3,1
2503,Tupunguze Uzito,1
2504,Ugumu wa kunywa ARV unatoka wapimbona dawa za malaria tunakunywaUTI tunakunywashida nini,0
2505,Watuhumiwa 3 wa mauaji ya watoto mkoani Njombe wafikishwa Mahakamani Waliofikishwa mahakamani ni Joel Joseph Nziku Nassan Alfred Kaduma na Alphonces Edward Danda,-1
2508,   Kiongozi wa chama cha  akiteta na Mwenyekiti wa Chama Cha Chadema wakati wa mapumz,0
2510,   Unapojitoa sana kushiriki Kwenye matatizo yao nyakati wanapokuhitaji na wewe ukasaidia kwa Mara Mara Basi,1
2511,Wayahudi sio watu wazuri Unawakarbisha afu wanakufukuza mwenye nyumba kwa kipigo kikali,-1
2512,Pata taarifa zote muhimu kijanjani mwako kuhusu utalii wa ndani ukiwa na App toka Zantel bofya,1
2513,   Lazima waongezeke km mkuu wa shule anawapa mimba wanafu,-1
2514,Habari Ahsante kwa kuwasiliana nasi Tunapenda kukufahamisha kuwa Pontis Ofa ni Ofa ya kifurushi cha bure kutoka Vodacom anachopewa mteja kama bonus kama vile dakika za bure au SMS Ahsante GK,0
2515,   Chale ameachia mzigo wa CocoCoco hana nguvu kabisaaE bwana Nitaharuki si kwa Coco wala Denge Tunafanyaje sasa,0
2516,OFAOFAOFA UNATAKA KUONEKANA MREMBO Merrylight Top Hair ni wauzaji maarufu wa mawigiwiving na lace wigs,1
2517,   Tatizo kubwa lilipo ni hatuna mifumo endelevu and thats hurt Wakati mwingine utaratibukustaarabika kunaweza kuchangia ku,-1
2518,Radio Free Afrika inatoa pole kwa Familia ndugu,0
2520,Baadhi ya wakulima mkoani Rukwa wameamua kuacha kulima mazao ya chakula hususani mahindi kutokana na kutokupata tija katika kilimo hicho Wakulima hao walisema uamuzi huo unatokana na kukosa bei ya mazao hayo na hivyo kujikuta wakikabiliwa na ugumu wa maisha kwa kukosa fedha,-1
2521,Kufahamu chaneli hizi tembelea,1
2523,Takwimu zinaonesha kuwa duniani kote inakadiriwa watu milioni 850 wanasumbuliwa na magonjwa ya figo na kila mwaka watu milioni 24 hufariki kutokana na magonjwa haya,-1
2525,Aliyekuwa mke wa Rais wa Afrika Kusini Nelson Mandela Winnie Mandela 81 amefariki dunia,-1
2527,   Yaani kwa kifupi acha kufukua makaburi au kutaka kujuwa kila kitu Utakuja kufa kwa kihoro lisilokuhusu liache k,0
2528,   TanzaniaDaima Jumapili Februari 9 2020  Kinana Makamba wangoka CCM,-1
2529,   Watu watakurushia mawe Usiwarudishie mawe Yakusanye na anza kujenga himaya yako,0
2531,   Tumependekezwa kuwania Tuzo ya Taasisi inayotumia vizuri zaidi mitandao ya kijamii katika uchechemuzi na mawasiliano Tunaku,1
2534,Bunge bila maswali na majibu wabunge wabongo kweli watajizuia MTU amuongelee afu acmjibu lolote Tutakuwa tumepiga hatua,0
2536,   Amejikuta ameropoka mambo ya chumbaniUkiongelea uovu gizani basi mchana kweupeeeeeeeeeeeee,-1
2537,Asante sana kwa maoni yako tutayafanyia kazi,0
2538,   Tunawatakia Wanajukwaa na Watanzania wote maadhimisho mema ya kumbukumbu ya kifo cha Baba wa Taifa Mwalimu Julius Kam,1
2539,   Standards zote zipo kisheria bahati mbaya Askari wanapozwa labda nadhani rungu liende kwa wenye shule kwa sababu ndi,-1
2540,Karibu usikilize Kipindi chetu kuhusu Matumizi Mabaya ya Dawa Tiba zenye Asili ya Kulevya kupitia jina Maendeleo Podcast  Tune In  Alexa  Listen Notes  Deezer  BuzzSprout  Google Podcast  Stitcher  nyingine Link ya Spotify,0
2541,   Mwanafunzi akiendelea na masomo ya online na mwalimu wake hapa Walimu zaidi ya 4000 wamejisajili,0
2542,   Jionee mwenyewe taswira mbalimbali jinsi kazi inavyoendelea kwa kasi ya ajabu ya ujenzi wa Gati jipya Bandari ya Mtwara a,1
2543,   Wingi wa vidonge pia kila siku kunywa vidonge sio poa Ndio maana mataifa yaliyoendelea wametengenza kidonge kimoja kw,0
2544,Habari tafadhali tutumie namba ya simu husika kwenye inbox DM ukiambatanisha na maelezo yanayounga mkono tatizo lako ili tuweze kufanya uchunguzi kwa ajili yako Unaweza kututumia ujumbe hapa Ahsante JM,0
2545,Karibu Ni fahari kwetu kukuhudumia VN,1
2548,   Asante Sana kwa kutambua mchango wangu katika jamii naamini Twitter imenikutanisha na wewe baada ya kuona haraka,1
2550,Pole sana mteja wetutufahamishe tatizo unalopata tukuhudumie,1
